title,date,article_body,link,category,summary,company_name,funds
Acadia Realty Trust Will Present at the Citi 2023 Global Property CEO Conference,03/01/2023 - 04:30 PM,"RYE, N.Y.--(BUSINESS WIRE)--Acadia Realty Trust (NYSE: AKR) (“Acadia” or the “Company”), today announced that the Company will participate and present at the Citi 2023 Global Property CEO Conference, which will be held on March 5, 2023 – March 8, 2023, in Hollywood, FL. Kenneth F. Bernstein, Acadia’s President and Chief Executive Officer, is scheduled to make a company presentation on Tuesday, March 7, 2023 at 10:35 a.m. ET.",https://www.businesswire.com/news/home/20230301006130/en,Conference News,"RYE, N.Y.--(BUSINESS WIRE)--Acadia Realty Trust (NYSE: AKR) (“Acadia” or the “Company”), today announced that the Company will participate and present at the Citi 2023 Global Property CEO Conference, which will be held on March 5, 2023 – March 8, 2023, in Hollywood, FL.ET.","['RYE', 'N.Y.--(BUSINESS WIRE)--Acadia Realty Trust', 'Acadia', 'Company']",[]
Absolute Software to Present at Raymond James Annual Institutional Investors Conference,03/01/2023 - 04:15 PM,"VANCOUVER, British Columbia & SAN JOSE, Calif.--(BUSINESS WIRE)--Absolute Software™ (NASDAQ: ABST) (TSX: ABST), the only provider of self-healing, intelligent security solutions, today announced the company will present at the Raymond James 44th Annual Institutional Investors Conference on Wednesday, March 8, 2023 at 11:35 am Eastern Time.",https://www.businesswire.com/news/home/20230301006010/en,Conference News,"VANCOUVER, British Columbia & SAN JOSE, Calif.--(BUSINESS WIRE)--Absolute Software™ (NASDAQ: ABST) (TSX: ABST), the only provider of self-healing, intelligent security solutions, today announced the company will present at the Raymond James 44th Annual Institutional Investors Conference on Wednesday, March 8, 2023 at 11:35 am Eastern Time.","['VANCOUVER', 'British Columbia & SAN JOSE', 'ABST', 'TSX', 'ABST']",[]
Juniper Networks Announces Date and Webcast Information for Upcoming Investor Event,03/01/2023 - 04:15 PM,"SUNNYVALE, Calif.--(BUSINESS WIRE)--Juniper Networks (NYSE: JNPR), a leader in secure, AI-driven networks, today announced the Company will present at the following upcoming investor event:",https://www.businesswire.com/news/home/20230301006053/en,Conference News,"SUNNYVALE, Calif.--(BUSINESS WIRE)--Juniper Networks (NYSE: JNPR), a leader in secure, AI-driven networks, today announced the Company will present at the following upcoming investor event:","['SUNNYVALE', 'Networks (NYSE:', 'Company']",[]
Ares Capital Corporation to Present at the Raymond James 44th Annual Institutional Investors Conference,03/01/2023 - 04:15 PM,"NEW YORK--(BUSINESS WIRE)--Ares Capital Corporation (“Ares Capital”) (NASDAQ:ARCC) announced today that Kort Schnabel, Ares Capital’s Co-President, and Penni Roll, Ares Capital’s Chief Financial Officer, are scheduled to present at the Raymond James 44th Annual Institutional Investors Conference on Tuesday, March 7, 2023 at 10:25am ET.",https://www.businesswire.com/news/home/20230228006205/en,Conference News,"NEW YORK--(BUSINESS WIRE)--Ares Capital Corporation (“Ares Capital”) (NASDAQ:ARCC) announced today that Kort Schnabel, Ares Capital’s Co-President, and Penni Roll, Ares Capital’s Chief Financial Officer, are scheduled to present at the Raymond James 44th Annual Institutional Investors Conference on Tuesday, March 7, 2023 at 10:25am ET.","['WIRE)--Ares Capital Corporation', 'Ares Capital’s Co-President', 'Penni Roll', 'Ares Capital’s']",[]
Ares Capital Corporation to Present at the 2023 RBC Capital Markets Global Financial Institutions Conference,03/01/2023 - 04:15 PM,"NEW YORK--(BUSINESS WIRE)--Ares Capital Corporation (“Ares Capital”) (NASDAQ:ARCC) announced today that Kort Schnabel, Ares Capital’s Co-President, is scheduled to present at the 2023 RBC Capital Markets Global Financial Institutions Conference on Wednesday, March 8, 2023 at 2:40pm ET.",https://www.businesswire.com/news/home/20230228006206/en,Conference News,"NEW YORK--(BUSINESS WIRE)--Ares Capital Corporation (“Ares Capital”) (NASDAQ:ARCC) announced today that Kort Schnabel, Ares Capital’s Co-President, is scheduled to present at the 2023 RBC Capital Markets Global Financial Institutions Conference on Wednesday, March 8, 2023 at 2:40pm ET.","['WIRE)--Ares Capital Corporation', 'Ares Capital’s Co-President', 'RBC Capital Markets Global Financial Institutions Conference']",[]
"IQVIA CFO Ron Bruehlman to Speak at Barclays Global Healthcare Conference on March 15, 2023",03/01/2023 - 04:15 PM,"RESEARCH TRIANGLE PARK, N.C.--(BUSINESS WIRE)--IQVIA Holdings Inc. (“IQVIA”) (NYSE:IQV), announced today that Ron Bruehlman, executive vice president and chief financial officer, will speak at the Barclays Global Healthcare Conference in Miami, FL on Wednesday, March 15, 2023 at 9:30 a.m. ET.",https://www.businesswire.com/news/home/20230301005263/en,Conference News,"RESEARCH TRIANGLE PARK, N.C.--(BUSINESS WIRE)--IQVIA Holdings Inc. (“IQVIA”) (NYSE:IQV), announced today that Ron Bruehlman, executive vice president and chief financial officer, will speak at the Barclays Global Healthcare Conference in Miami, FL on Wednesday, March 15, 2023 at 9:30 a.m.ET.","['N.C.--(BUSINESS WIRE)--IQVIA Holdings Inc.', 'NYSE', 'the Barclays Global Healthcare Conference', 'FL']",[]
FICO to Present at Upcoming Investor Conference,03/01/2023 - 04:15 PM,"BOZEMAN, Mont.--(BUSINESS WIRE)--FICO (NYSE:FICO), a leading predictive analytics and decision management software company, today announced Will Lansing, Chief Executive Officer, will present at the Morgan Stanley Technology, Media & Telecom Conference on Wednesday, March 8th at 8:00 am PST at The Palace Hotel, 2 New Montgomery Street, San Francisco, CA.",https://www.businesswire.com/news/home/20230301005783/en,Conference News,"BOZEMAN, Mont.--(BUSINESS WIRE)--FICO (NYSE:FICO), a leading predictive analytics and decision management software company, today announced Will Lansing, Chief Executive Officer, will present at the Morgan Stanley Technology, Media & Telecom Conference on Wednesday, March 8th at 8:00 am PST at The Palace Hotel, 2 New Montgomery Street, San Francisco, CA.","['BOZEMAN', 'the Morgan Stanley Technology', 'Media & Telecom Conference', 'CA']",[]
EPR Properties to Present at the Citi 2023 Global Property CEO Conference,03/01/2023 - 04:15 PM,"KANSAS CITY, Mo.--(BUSINESS WIRE)--EPR Properties (NYSE:EPR) announced today that its Chairman and CEO, Gregory Silvers, will make a presentation regarding the Company at the 2023 Citi Global Property CEO Conference on Wednesday, March 8, 2023 at 9:15 AM Eastern Time. To access the live webcast presentation, click here or visit the Webcasts page in the Investor Center on the Company's website located at https://investors.eprkc.com/webcasts. A replay will also be available at the same link approximately an hour following the completion of the presentation.",https://www.businesswire.com/news/home/20230301005862/en,Conference News,"KANSAS CITY, Mo.--(BUSINESS WIRE)--EPR Properties (NYSE:EPR) announced today that its Chairman and CEO, Gregory Silvers, will make a presentation regarding the Company at the 2023 Citi Global Property CEO Conference on Wednesday, March 8, 2023 at 9:15 AM Eastern Time.To access the live webcast presentation, click here or visit the Webcasts page in the Investor Center on the Company's website located at https://investors.eprkc.com/webcasts.","['Mo.--(BUSINESS WIRE)--EPR', 'EPR', 'the Investor Center', 'Company']",[]
"J.B. Hunt Transport Services, Inc. Announces Participation in the J.P. Morgan 2023 Industrials Conference",03/01/2023 - 04:05 PM,"LOWELL, Ark.--(BUSINESS WIRE)--J.B. Hunt Transport Services, Inc. (NASDAQ: JBHT) President Shelley Simpson, and Executive Vice President and President of Intermodal Darren Field will address the J.P. Morgan 2023 Industrials Conference at 10:30 a.m. eastern time on Tuesday, March 14, 2023. Investors may access the live presentation by visiting the Events and Presentations section of our Investor Relations website. A presentation replay will also be made available on J.B. Hunt’s Investor Relations site following the event.",https://www.businesswire.com/news/home/20230301005905/en,Conference News,"LOWELL, Ark.--(BUSINESS WIRE)--J.B. Hunt Transport Services, Inc. (NASDAQ: JBHT) President Shelley Simpson, and Executive Vice President and President of Intermodal Darren Field will address the J.P. Morgan 2023 Industrials Conference at 10:30 a.m. eastern time on Tuesday, March 14, 2023.Investors may access the live presentation by visiting the Events and Presentations section of our Investor Relations website.","['LOWELL', 'JBHT', 'the J.P. Morgan 2023 Industrials Conference', 'Investor Relations']",[]
Paragon 28 to Present at Upcoming Investor Conferences,03/01/2023 - 04:05 PM,"ENGLEWOOD, Colo.--(BUSINESS WIRE)--Paragon 28, Inc. (NYSE: FNA), a leading medical device company exclusively focused on the foot and ankle orthopedic market, today announced that Albert DaCosta, Chairman and CEO, and Steve Deitsch, CFO, will be presenting in fireside chats at two upcoming investor conferences. Paragon 28 will participate in the CG 2023 Musculoskeletal Conference on March 7th, 2023, and the 22nd Annual Needham Virtual Healthcare Conference on April 19th, 2023.",https://www.businesswire.com/news/home/20230301006006/en,Conference News,"ENGLEWOOD, Colo.--(BUSINESS WIRE)--Paragon 28, Inc. (NYSE: FNA), a leading medical device company exclusively focused on the foot and ankle orthopedic market, today announced that Albert DaCosta, Chairman and CEO, and Steve Deitsch, CFO, will be presenting in fireside chats at two upcoming investor conferences.Paragon 28 will participate in the CG 2023 Musculoskeletal Conference on March 7th, 2023, and the 22nd Annual Needham Virtual Healthcare Conference on April 19th, 2023.","['NYSE', 'FNA', 'CFO']","['28, Inc.']"
FIGS Announces Participation in the KeyBanc Emerging Technology Summit,03/01/2023 - 04:05 PM,"SANTA MONICA, Calif.--(BUSINESS WIRE)--FIGS, Inc. (NYSE: FIGS), the direct-to-consumer healthcare apparel and lifestyle brand, announced today that Daniella Turenshine, Chief Financial Officer, and Jean Fontana, SVP of Investor Relations, are scheduled to participate in a fireside chat at the KeyBanc Emerging Technology Summit on Wednesday, March 8, 2023, at 12:30 p.m. ET.",https://www.businesswire.com/news/home/20230301006059/en,Conference News,"SANTA MONICA, Calif.--(BUSINESS WIRE)--FIGS, Inc. (NYSE: FIGS), the direct-to-consumer healthcare apparel and lifestyle brand, announced today that Daniella Turenshine, Chief Financial Officer, and Jean Fontana, SVP of Investor Relations, are scheduled to participate in a fireside chat at the KeyBanc Emerging Technology Summit on Wednesday, March 8, 2023, at 12:30 p.m.ET.","['NYSE', 'FIGS', 'Daniella Turenshine', 'SVP', 'Investor Relations', 'the KeyBanc Emerging Technology Summit']",[]
"8x8, Inc. Announces Upcoming Investor Events",03/01/2023 - 04:05 PM,"CAMPBELL, Calif.--(BUSINESS WIRE)--8x8, Inc. (NASDAQ: EGHT), a leading integrated cloud communications platform provider, today announced investor events for the fourth fiscal quarter.",https://www.businesswire.com/news/home/20230301005936/en,Conference News,"CAMPBELL, Calif.--(BUSINESS WIRE)--8x8, Inc. (NASDAQ: EGHT), a leading integrated cloud communications platform provider, today announced investor events for the fourth fiscal quarter.","['CAMPBELL', 'WIRE)--8x8, Inc.']",[]
Domo Executives to Participate in Upcoming Investor Conferences,03/01/2023 - 04:05 PM,"SILICON SLOPES, Utah--(BUSINESS WIRE)--Domo (Nasdaq: DOMO) today announced management will present at the JMP Securities Technology Conference on Tuesday, March 7, 2023 at 12:00pm PT, and at the Morgan Stanley Technology, Media and Telecom Conference on Wednesday, March 8, 2023 at 8:00am PT.",https://www.businesswire.com/news/home/20230301005926/en,Conference News,"SILICON SLOPES, Utah--(BUSINESS WIRE)--Domo (Nasdaq: DOMO) today announced management will present at the JMP Securities Technology Conference on Tuesday, March 7, 2023 at 12:00pm PT, and at the Morgan Stanley Technology, Media and Telecom Conference on Wednesday, March 8, 2023 at 8:00am PT.","['SLOPES', 'the JMP Securities Technology Conference', 'the Morgan Stanley Technology']",[]
